talkIdx,Idx,skipAble,brightCharacter,Name,TextKR,TextEN,TextJP,characterLeftest,characterLeftestFace,characterLeftestX,characterLeft,characterLeftFace,characterLeftX,characterRight,characterRightFace,characterRightX,characterRightest,characterRightestFace,characterRightestX,eventType,backGround,imagePlace,imageIdx,BackSnd,SFX
6,1,1,a1000,???,좋아. 어쩌다 보니 위험에 빠트리게 유도해 버렸지만…,Okay. I accidentally led him into danger+o but...,よし、\n気がつけば危険な状況に誘い込んじゃったけど…,Witch,black_0,-125,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
6,2,1,a3000,???,전투는 도움이 되는 거야!,Combat is helpful!,戦闘って、今後の役に立つものだから！,Witch,black_0,-100,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
6,3,1,a0000,???,그러니까… 적이 어떤 스킬을 쓰는지는 여길 선택해서 확인하고…,So... I need to select here to check what skills the enemy is using...,だから…敵がどんなスキルを使うかは、\nここを選んで確認して…,Witch,black_0,-50,.,.,-100,.,.,100,.,.,125,0,empty,1,4,-999,-999
6,4,1,a0000,???,구체적인 정보는 오른쪽 위에 캐릭터창에서 확인하고…,Check the character window in the upper right for specific information...,詳細は、\n右上のキャラクターウィンドウで確認…,Witch,black_0,50,.,.,-100,.,.,100,.,.,125,0,empty,1,5,-999,-999
6,5,1,a0000,???,이에 맞게 아군 스킬들을 선택한 다음에…,Then select ally skills accordingly...,それに合わせて味方のスキルを選んで…,Witch,black_0,60,.,.,-100,.,.,100,.,.,125,0,empty,1,6,-999,-999
6,5,1,a0000,???,이쪽 주사위에 배치하면 되는 건가?,And place them on this dice+o right?,このサイコロに配置すればいいのかな？,Witch,black_0,40,.,.,-100,.,.,100,.,.,125,0,empty,1,7,-999,-999
6,6,1,a1000,???,…좋아!,...Alright!,……よし！,Witch,black_0,0,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
6,7,1,a1000,???,해보자!!!,Let's do it!!!,やってみよう！！！,Witch,black_0,-500,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
7,0,1,a0000,Ail Shell,…이상해.,...strange.,…おかしいな。,Yongsa,doubt_0,-125,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
7,1,1,a3000,Ail Shell,왜 자꾸 몬스터가 있는 곳으로 걸어 들어가는 건데!,Why do I keep walking into monsters!,なんでわざわざモンスターのいる方へ\n歩いて行くんだ俺は！,Yongsa,panic_1,-105,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
7,2,1,a0000,Goblin,크아아앙!!!,Kroaaaang!!!,グルアアアン！！！,Yongsa,panic_1,-140,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
7,3,1,a1000,Ail Shell,이번에는 여러 마리인가...,There are several this time...,今度は複数か…,Yongsa,doubt_0,-150,.,.,-100,.,.,100,Witch,black_0,500,0,empty,0,0,-999,-999
7,4,1,a1000,Ail Shell,협공이라도 당하면 감당이 안될 거 같은데...,I can't handle it if they gang up on me...,挟み撃ちなんてされたら、ひとたまりもないぞ…,Yongsa,panic_0,-125,.,.,-100,.,.,100,Witch,black_0,180,0,empty,0,0,-999,-999
7,5,1,a0001,???,저한테 맡겨주세요!,Leave it to me!,ここは私にお任せください！,Yongsa,panic_0,-140,.,.,-100,.,.,100,Witch,black_0,100,0,empty,0,0,-999,-999
7,6,1,a1000,Ail Shell,뭐야? 누구…,What? Who...,なんだ？ 誰だ…,Yongsa,doubt_0,-125,.,.,-100,.,.,100,Witch,black_0,125,0,empty,0,0,-999,-999
7,7,1,a0000, ,( 빠 - 밤 ),(Pah - Bam),（ドンッ！）,Yongsa,doubt_0,-150,.,.,-100,.,.,100,Witch,shame_0,150,0,empty,1,11,-999,14
7,8,1,a1000,Ail Shell,…,…,……,Yongsa,panic_2,-125,.,.,-100,.,.,100,Witch,shame_0,160,0,empty,2,12,-999,-999
7,9,1,a1000,Ail Shell,…,...,……,Yongsa,panic_1,-100,.,.,-100,.,.,100,Witch,shame_0,170,0,empty,2,12,-999,-999
7,10,1,a1000,Ail Shell,…하아.,...Sigh.,…はぁ。,Yongsa,doubt_0,-80,.,.,-100,.,.,100,Witch,shame_0,180,0,empty,2,12,-999,-999
7,11,1,a0002,Grin,왜 그런 한숨을 쉬는 거예요!,Why are you sighing like that!,なんですか、そのため息は！,Yongsa,doubt_0,-100,.,.,-100,.,.,100,Witch,angry_1,50,0,empty,0,0,-999,-999
7,12,1,a0003,Grin,공간 연결은 이게 최선이었다고요!,This was the best I could do for space connection!,テレポートはこれが最善だったんですから！,Yongsa,doubt_0,-125,.,.,-100,.,.,100,Witch,angry_0,0,0,empty,0,0,-999,-999
7,13,1,a1000,Ail Shell,그래… 이건 그렇다 치고.,Yeah... Let's put that aside.,そうか…まぁ、それはいいとして。,Yongsa,eyeClose_0,-115,.,.,-100,.,.,100,Witch,angry_0,125,0,empty,0,0,-999,-999
7,14,1,a1000,Ail Shell,이렇게 바로 튀어나오는 걸 보면,Seeing you pop out like this+o,こうしてすぐに飛び出して来られるってことは、,Yongsa,eyeClose_1,-100,.,.,-100,.,.,100,Witch,angry_0,135,0,empty,0,0,-999,-999
7,15,1,a1000,Ail Shell,아무래도 날 감시하고 있었다고 보는게 맞겠지?,It's safe to say you've been watching me+o right?,やっぱり俺を監視してたって考えていいんだな？,Yongsa,angry_0,-75,.,.,-100,.,.,100,Witch,angry_0,135,0,empty,0,0,-999,-999
7,16,1,a0001,Grin,…!,...!,……！,Yongsa,angry_0,-75,.,.,-100,.,.,100,Witch,panic_0,150,0,empty,0,0,-999,16
7,17,1,a0001,Grin,그게…,That's...,そ、それは…,Yongsa,angry_0,-75,.,.,-100,.,.,100,Witch,lie_0,150,0,empty,0,0,-999,-999
7,18,1,a0001,Grin,어쩌다 보니 맞췄…,I accidentally guessed right...,たまたま…というか…,Yongsa,angry_0,-75,.,.,-100,.,.,100,Witch,shine_0,125,0,empty,0,0,-999,-999
7,19,1,a1000,Ail Shell,…,...,……,Yongsa,angry_1,-50,.,.,-100,.,.,100,Witch,shine_0,135,0,empty,0,0,-999,24
7,20,1,a0001,Grin,…,...,……,Yongsa,angry_1,-50,.,.,-100,.,.,100,Witch,panic_0,150,0,empty,0,0,-999,-999
7,21,1,a0001,Grin,운명 마법으로 계속 보고 있었습니다… 죄송합니다...,I'm sorry…\nI've been watching you with Destiny Magic... ,運命魔法でずっと見ていました…すみません…,Yongsa,angry_1,-50,.,.,-100,.,.,100,Witch,sad_0,150,0,empty,0,0,-999,16
7,22,1,a1000,Ail Shell,…그럼 지금까지 몬스터랑 조우했던 건...,...So+o all encounters with monsters until now were...,…じゃあ、これまでモンスターと遭遇したのは…,Yongsa,angry_0,-40,.,.,-100,.,.,100,Witch,sad_0,150,0,empty,0,0,-999,-999
7,23,1,a0001,Grin,…유도 마법으로 도와주려고 이것저것 해봤는데,...I was trying to help with Guidance Magic+o but…,…誘導魔法で助けようと、\nあれこれやってみたんですけど、,Yongsa,angry_0,-60,.,.,-100,.,.,100,Witch,lie_0,145,0,empty,0,0,-999,-999
7,24,1,a0001,Grin,실수했습니다..,I made mistake...,失敗しました…,Yongsa,angry_0,-80,.,.,-100,.,.,100,Witch,sad_0,155,0,empty,0,0,-999,-999
7,25,1,a1000,Ail Shell,…,...,……,Yongsa,doubt_0,-80,.,.,-100,.,.,100,Witch,sad_0,155,0,empty,0,0,-999,-999
7,26,1,a1000,Ail Shell,(하아… 지금 상황을 봤을 때 아마 다 진실이겠지.),(Sigh... Considering current situation+o\nit's probably all true.),（はぁ…今の状況を見る限り、\nたぶん全部本当なんだろう。）,Yongsa,eyeClose_1,-125,.,.,-100,.,.,100,Witch,sad_0,155,0,empty,0,0,-999,-999
7,27,1,a1000,Ail Shell,(이 녀석에서 벗어나는 건 일단 그른 것 같고…),(It seems impossible to get away from her for now...),（こいつから逃げるのは、今は無理そうだな…）,Yongsa,idle_0,-135,.,.,-100,.,.,100,Witch,sad_0,125,0,empty,0,0,-999,-999
7,28,1,a1000,Ail Shell,...하나만 물어보자.,...Just one question.,…ひとつだけ聞かせろ。,Yongsa,say_0,-100,.,.,-100,.,.,100,Witch,sad_0,155,0,empty,0,0,-999,-999
7,29,1,a0001,Grin,?,?,？,Yongsa,idle_0,-100,.,.,-100,.,.,100,Witch,idle_0,130,0,empty,0,0,-999,18
7,30,1,a1000,Ail Shell,넌 내 적이야?,Are you my enemy?,お前は…俺の敵か？,Yongsa,say_0,-80,.,.,-100,.,.,100,Witch,idle_0,130,0,empty,0,0,-999,-999
7,31,1,a0001,Grin,…에?,...Huh?,…えっ？,Yongsa,say_0,-80,.,.,-100,.,.,100,Witch,say_0,120,0,empty,0,0,-999,-999
7,32,1,a0001,Grin,제가요?!,Me?!,わ、私がですか！？,Yongsa,say_0,-80,.,.,-100,.,.,100,Witch,panic_0,50,0,empty,0,0,-999,-999
7,33,1,a0002,Grin,내가 누구 때문에 이 고생을 하고 있는…!,Who do you think is going through all this trouble for...!,誰のせいでこんなに苦労してると思って……！,Yongsa,panic_0,-100,.,.,-100,.,.,100,Witch,angry_1,0,0,empty,0,0,-999,24
7,34,1,a0001,Grin,아… 아니. 일단 적은 아니에요!,Ah... No. I'm not your enemy!,あ…いえ、とにかく、敵じゃありません！,Yongsa,panic_0,-115,.,.,-100,.,.,100,Witch,panic_0,75,0,empty,0,0,-999,-999
7,35,1,a1000,Ail Shell,(…진심인 거 같네.),(...Seems sincere.),（…本気で言ってるみたいだな。）,Yongsa,panic_1,-125,.,.,-100,.,.,100,Witch,panic_0,125,0,empty,0,0,-999,-999
7,36,1,a1000,Ail Shell,좋아.,Alright.,わかった。,Yongsa,eyeClose_0,-100,.,.,-100,.,.,100,Witch,panic_0,125,0,empty,0,0,-999,-999
7,37,1,a0001,Grin,?,?,？,Yongsa,eyeClose_0,-100,.,.,-100,.,.,100,Witch,idle_0,125,0,empty,0,0,-999,-999
7,38,1,a1000,Ail Shell,솔직히 상황 파악도 잘 안되고…,I don't know what kind of magic it is+o but...,正直、何の魔法かは分からないが…,Yongsa,eyeClose_1,-100,.,.,-100,.,.,100,Witch,idle_0,125,0,empty,0,0,-999,-999
7,39,1,a1000,Ail Shell,날 죽이겠다고 한 녀석에게 할 말은 아니지만…,I probably can't win this battle without your help.,お前の助けなしじゃ、この戦いに勝てる気がしない。,Yongsa,panic_1,-100,.,.,-100,.,.,100,Witch,idle_0,125,0,empty,0,0,-999,-999
7,40,1,a1000,Ail Shell,…,I know I'm not in a position to say this+o but...,こんなこと言える立場じゃないのは分かってるが…,Yongsa,idle_0,-50,.,.,-100,.,.,100,Witch,idle_0,125,0,empty,0,0,-999,-999
7,41,1,a1000,Ail Shell,도와줘.,Help me.,力を貸してくれ。,Yongsa,say_0,-50,.,.,-100,.,.,100,Witch,idle_0,125,0,empty,0,0,-999,-999
7,42,1,a0001,Grin,…,...,……,Yongsa,say_0,-50,.,.,-100,.,.,100,Witch,eyeClose_0,125,0,empty,0,0,-999,-999
7,43,1,a1000,Ail Shell,…안되나?,...Is that a no?,…ダメか？,Yongsa,lie_0,-50,.,.,-100,.,.,100,Witch,eyeClose_0,125,0,empty,0,0,-999,-999
7,44,1,a0001,Grin,아+o 아니요!,Ah+o no!,い、いえ！,Yongsa,lie_0,-125,.,.,-100,.,.,100,Witch,panic_0,75,0,empty,0,0,-999,-999
7,45,1,a0001,Grin,바로 준비할게요!,I'll prepare right away!,すぐに準備します！,Yongsa,lie_0,-115,.,.,-100,.,.,100,Witch,smile_2,500,0,empty,0,0,-999,-999
7,46,1,a1000,Ail Shell,그래… 부탁한다…,Okay... Please...,ああ…頼んだぞ…,Yongsa,panic_1,-50,.,.,-100,.,.,100,Witch,smile_2,500,0,empty,0,0,-999,-999
8,0,1,a0002,Grin,좋아. 준비완료!,Okay. Ready!,よし、準備完了！,.,.,0,.,.,-100,.,.,100,Witch,smile_2,500,0,empty,0,0,-999,-999
8,1,1,a0003,Grin,이왕 도움 요청도 받았으니 할 수 있는 만큼 해볼까요!,Since I've been asked for help+o I'll do as much as I can!,せっかく助けを頼まれたんですし、\nできる限りやってみましょう！,.,.,0,.,.,-100,.,.,100,Witch,smile_0,125,0,empty,0,0,-999,-999
8,2,1,a0001,Grin,어떤 능력을 사용할지 고른 다음에...,Choose which ability to use...,まずは、どの能力を使うか選んでから…,.,.,0,.,.,-100,.,.,100,Witch,eyeClose_1,100,0,empty,1,8,-999,-999
8,3,1,a0001,Grin,선택한 능력으로 이미 정해진 운명을 바꿔버리는 거에요!,And change the already determined destiny with the selected ability!,選んだ能力で、すでに定まった運命を変えてしまうんです！,.,.,0,.,.,-100,.,.,100,Witch,shine_0,80,0,empty,1,9,-999,-999
8,4,1,a0001,Grin,초록색은 매 턴 아군에게... 빨간색은 2턴 마다 적군에게…,Green is for allies every turn... Red is for enemies every 2 turns...,緑は毎ターン味方に…赤は2ターンごとに敵に…,.,.,0,.,.,-100,.,.,100,Witch,say_0,115,0,empty,1,10,-999,-999
8,5,1,a0001,Grin,그리고 노란색은 3턴 마다 아무에게나 사용할 수 있다.,And yellow can be used on anyone every 3 turns.,そして黄色は3ターンごとに、誰にでも使えると。,.,.,0,.,.,-100,.,.,100,Witch,idle_0,125,0,empty,1,10,-999,-999
8,6,1,a0001,Grin,일단은 이 정도일까요?,Is that about it for now?,とりあえずは、このくらいですかね？,.,.,0,.,.,-100,.,.,100,Witch,lie_0,130,0,empty,1,10,-999,-999
8,7,1,a0001,Grin,…좋아!,...Alright!,…よし！,.,.,0,.,.,-100,.,.,100,Witch,eyeClose_0,0,0,empty,0,0,-999,-999
8,8,1,a0001,Grin,해볼까. 운명 조작!,Let's do it. Destiny Manipulation!,やってみましょう、運命操作！,.,.,0,.,.,-100,.,.,100,Witch,shine_0,-500,0,empty,0,0,-999,17
9,0,1,a1000,Ail Shell,…,...,……,Yongsa,eyeClose_0,-150,.,.,-100,.,.,100,Witch,eyeClose_0,150,0,empty,0,0,-999,-999
9,1,1,a1000,Ail Shell,…이겼다.,…We won.,…勝った。,Yongsa,smile_0,-125,.,.,-100,.,.,100,Witch,idle_0,150,0,empty,0,0,-999,-999
9,2,1,a0002,Grin,해냈어요!,We did it!,やりました！,Yongsa,smile_0,-125,.,.,-100,.,.,100,Witch,smile_2,125,0,empty,0,0,-999,31
9,3,1,a1000,Ail Shell,(전투의 흐름을 가져오거나 적의 호흡이 이상하게 망가졌어.),(The flow of battle was being diverted+o\nor the enemy's breathing was strangely disrupted.),（戦いの流れを乱したり、敵の呼吸を妙に狂わせたり…）,Yongsa,eyeClose_0,-115,.,.,-100,.,.,100,Witch,smile_2,125,0,empty,0,0,-999,-999
9,4,1,a1000,Ail Shell,(한합으로 승패가 결정되는 전투에서… 정말 말도 안 되는 성능이네.),(In a battle where victory or defeat is decided in one move…\nIt's an absurdly powerful ability.),（一合で勝敗が決まる戦闘で…まったく、とんでもない性能だ。）,Yongsa,idle_0,-120,.,.,-100,.,.,100,Witch,smile_2,125,0,empty,0,0,-999,-999
9,5,1,a1000,Ail Shell,...유용하네. 그 마법.,...Useful. That magic.,…便利だな、その魔法。,Yongsa,smile_0,-75,.,.,-100,.,.,100,Witch,smile_2,125,0,empty,0,0,-999,-999
9,6,1,a0001,Grin,…!,...!,…！,Yongsa,smile_0,-75,.,.,-100,.,.,100,Witch,happy_0,100,0,empty,0,0,-999,-999
9,7,1,a0001,Grin,그쵸.,Right?,ですよね？,Yongsa,smile_0,-75,.,.,-100,.,.,100,Witch,eyeClose_0,110,0,empty,0,0,-999,-999
9,8,1,a0001,Grin,정말… 진작 이것저것 보여드릴 걸 그랬네요!,I really... I should have shown you this sooner!,本当…もっと早く、いろいろお見せすればよかったですね！,Yongsa,smile_0,-100,.,.,-100,.,.,100,Witch,say_0,50,0,empty,0,0,-999,-999
10,0,1,a0001,Grin,이번에는 좋은 아이템들이에요!,This time+o there are good items!,今回はいいアイテムですね！,Yongsa,eyeClose_0,-125,.,.,-100,.,.,100,Witch,idle_0,-60,0,empty,1,20,-999,-999
10,1,1,a0001,Grin,빨리 담아가죠! 이것들이 있으면 이것저것…,Let's quickly take them!\nWith these+o we can do this and that...,早く拾っていきましょう！ これがあれば、いろいろと…,Yongsa,eyeClose_0,-125,.,.,-100,.,.,100,Witch,shine_0,-30,0,empty,1,20,-999,-999
10,2,1,a1000,Ail Shell,…,...,……,Yongsa,eyeClose_0,-125,.,.,-100,.,.,100,Witch,shine_0,-30,0,empty,0,0,-999,-999
10,3,1,a1000,Ail Shell,…저기 말이야.,...Hey+o you know.,…なあ。,Yongsa,say_0,-110,.,.,-100,.,.,100,Witch,shine_0,-30,0,empty,0,0,-999,-999
10,4,1,a0001,Grin,?,?,？,Yongsa,idle_0,-110,.,.,-100,.,.,100,Witch,idle_0,-40,0,empty,0,0,-999,18
10,5,1,a1000,Ail Shell,뭔가 원래 걸릴 시간보다 더 걸리고 있지 않아?,Isn't it taking longer than it should?,本来よりも、時間がかかってる気がしないか？,Yongsa,doubt_0,-125,.,.,-100,.,.,100,Witch,idle_0,-40,0,empty,0,0,-999,-999
10,6,1,a1000,Ail Shell,별로 멀지도 않은 탑에 가는 데 이렇게 걸리나…?,Does it really take this long to get to a tower that's not that far away...?,そう遠くもない塔に行くだけで、こんなにかかるものか…？,Yongsa,panic_1,-135,.,.,-100,.,.,100,Witch,idle_0,-40,0,empty,0,0,-999,-999
10,7,1,a0001,Grin,아... 그게…,Ah... That's...,あ…それは…,Yongsa,panic_1,-135,.,.,-100,.,.,100,Witch,panic_0,-30,0,empty,0,0,-999,-999
10,8,1,a1000,Ail Shell,역시 아는 게 있구나? 이번에도 마법 때문이야?,You know something+o don't you?\nIs it because of magic again?,やっぱり何か知ってるな？ 今回も魔法のせいか？,Yongsa,doubt_0,-110,.,.,-100,.,.,100,Witch,panic_0,0,0,empty,0,0,-999,-999
10,9,1,a0001,Grin,마법 때문이라고 해야할까… 원래 운명대로라고 해야하나...,Should I say it's because of magic…\nOr should I say it's according to the original destiny...?,魔法のせい…というよりは、もともとの運命どおり…と言いますか…,Yongsa,panic_1,-110,.,.,-100,.,.,100,Witch,lie_0,10,0,empty,0,0,-999,-999
10,10,1,a1000,Ail Shell,?,?,？,Yongsa,idle_0,-110,.,.,-100,.,.,100,Witch,lie_0,10,0,empty,0,0,-999,18
10,11,1,a0001,Grin,저희가 나아갈 때마다 주사위 같은 걸 굴리고 있는 데 말이죠…,We're rolling dice every time we move forward...,実は、進むたびにサイコロみたいなものを振っていて…,Yongsa,idle_0,-110,.,.,-100,.,.,100,Witch,panic_0,0,0,empty,0,0,-999,-999
10,12,1,a0001,Grin,애일 씨 주사위가 거의 1이라 1밖에 안 나오는 중이에요...,But Ail's dice are almost 1s+o so only 1 is coming out...,で、エイルさんのサイコロがほぼ1で、ずっと1しか出ないんです…,Yongsa,idle_0,-110,.,.,-100,.,.,100,Witch,lie_0,10,0,empty,0,0,-999,-999
10,13,1,a1000,Ail Shell,…그게 무슨 뜻이야?,...What does that mean?,…どういう意味だ？？,Yongsa,say_0,-90,.,.,-100,.,.,100,Witch,lie_0,10,0,empty,0,0,-999,-999
10,14,1,a0001,Grin,사람 따라 다르지만… 지금 전투에서는 조금의 힘 밖에 못쓰고...,It varies from person to person+o\nbut... In the current battle+o you can only use a little power...,人によって違うけど…今の戦闘ではほんのわずかな力しか使えず…,Yongsa,say_0,-90,.,.,-100,.,.,100,Witch,panic_0,0,0,empty,0,0,-999,-999
10,15,1,a0001,Grin,모험에서도 행운이든 불행이든 다 겪게 되실 거라는 거죠...,And in adventures+o you'll experience both luck and misfortune...,冒険でも、幸運も不運も全部味わうことになる…ということです…,Yongsa,say_0,-90,.,.,-100,.,.,100,Witch,sad_0,0,0,empty,0,0,-999,-999
10,16,1,a1000,Ail Shell,…최악이잖아.,...That's the worst.,…最悪じゃないか。,Yongsa,panic_0,-100,.,.,-100,.,.,100,Witch,sad_0,0,0,empty,0,0,-999,16
10,17,1,a0001,Grin,…그,...Th-,…で、,Yongsa,panic_0,-120,.,.,-100,.,.,100,Witch,lie_0,-10,0,empty,0,0,-999,-999
10,18,1,a0001,Grin,그래도 마침 운명을 바꿀 수 있는 아이템을 얻었어요!,But we just got an item that can change destiny!,でもちょうど、運命を変えられるアイテムを手に入れました！,Yongsa,panic_0,-120,.,.,-100,.,.,100,Witch,shine_0,-20,0,empty,1,20,-999,31
10,19,1,a0002,Grin,재… 재정비를 하고 가죠!,Let's... Let's reorganize and go!,し、しっかり立て直してから行きましょう！,Yongsa,panic_0,-120,.,.,-100,.,.,100,Witch,smile_2,-50,0,empty,1,19,-999,-999
10,20,1,a0001,Grin,아이템을 사용하면 운명도 바꿔버릴 수 있다고요!,You can change destiny by using the item!,アイテムを使えば、運命だって変えられるんですから！,Yongsa,panic_0,-130,.,.,-100,.,.,100,Witch,smile_0,-120,0,empty,1,19,-999,-999
11,0,1,a0001,Grin,그… 그러니까 사용할 사람은 여기서 정하고,S- So+o you decide who to use it on here+o,え、えっと…使う人はここで決めて、,.,.,0,.,.,-100,.,.,100,Witch,panic_0,70,0,empty,1,13,-999,-999
